customer_id,customer_name,orders,sales,profit,profit_margin
JH-16180,Justin Hirsh,4,2256.3940000000002,-96.95300000000002,-0.0429681163839294
JJ-15445,Jennifer Jackson,5,709.178,200.5558,0.28280036887777116
JJ-15760,Joel Jenkins,2,195.0,34.449200000000005,0.17666256410256412
JK-15205,Jamie Kunitz,5,4427.142,1219.983,0.2755689788129678
JK-15325,Jason Klamczynski,3,383.812,55.32769999999999,0.14415312705178573
JK-15370,Jay Kimmel,8,2709.632,330.2838,0.12189249315036137
JK-15625,Jim Karlsson,7,3760.028,750.9485,0.19971885847658583
JK-15640,Jim Kriz,9,4760.434,1172.5303,0.24630743751515088
JK-15730,Joe Kamberova,10,4867.2,55.0483,0.011310055062458909
JK-16090,Juliana Krohn,3,3747.668,586.6625,0.1565406807646782
JK-16120,Julie Kriz,10,2932.484,122.6566,0.04182686077741601
JL-15130,Jack Lebron,6,1214.956,-207.79559999999998,-0.1710313789141335
JL-15175,James Lanier,5,1571.523,209.2817,0.13317126125421008
JL-15235,Janet Lee,5,2203.7,54.51740000000002,0.024739029813495496
JL-15505,Jeremy Lonsdale,6,3173.874,591.7163,0.1864334564006007
JL-15835,John Lee,11,9799.923,228.907,0.023358040670319553
JL-15850,John Lucas,6,2725.256,779.9046,0.28617663808464233
JM-15250,Janet Martin,6,3159.1220000000003,19.82350000000004,0.006275002991337478
JM-15265,Janet Molinari,5,1804.146,502.6143,0.2785884845239798
JM-15535,Jessica Myrick,7,1733.443,356.5395,0.2056828519887876
JM-15580,Jill Matthias,5,303.948,113.1204,0.37217023964625534
JM-15655,Jim Mitchum,5,864.947,117.20400000000001,0.13550425633015664
JM-15865,John Murray,7,7625.076000000001,1574.6163999999999,0.20650501057300932
JM-16195,Justin MacKendrick,10,2833.9260000000004,754.1144,0.2661023611766856
JO-15145,Jack O'Briant,9,3254.949,581.4045,0.17862169269011588
JO-15280,Jas O'Carroll,6,1934.272,202.13619999999997,0.10450246914601462
JO-15550,Jesus Ocampo,5,1090.838,167.6709,0.15370834166026487
JP-15460,Jennifer Patt,7,1669.135,429.7465,0.25746659197728167
JP-15520,Jeremy Pistek,7,3635.594,757.1802,0.20826863505660972
JP-16135,Julie Prescott,9,1707.71,309.7116,0.18136076968571946
JR-15670,Jim Radford,2,1156.658,-785.1645,-0.6788216568769679
JR-15700,Jocasta Rupert,1,863.88,107.985,0.125
JR-16210,Justin Ritter,5,2201.686,452.37300000000005,0.20546662875632585
JS-15595,Jill Stevenson,4,1417.654,-175.54899999999998,-0.12383063850558738
JS-15685,Jim Sink,4,1131.0639999999999,-54.8692,-0.04851113641668377
JS-15880,John Stevenson,5,3868.02,564.9798000000001,0.14606434299719237
JS-15940,Joni Sundaresam,5,469.169,-327.9336,-0.6989668967898561
JS-16030,Joy Smith,6,2516.494,-311.25749999999994,-0.12368696289361307
JW-15220,Jane Waco,6,7721.714,2173.7093999999997,0.2815060749465727
JW-15955,Joni Wasserman,7,1244.086,-29.575899999999987,-0.023773195743702593
JW-16075,Julia West,4,1428.731,154.06369999999998,0.1078325451047118
KA-16525,Kelly Andreada,7,1519.506,234.9194,0.15460248264896617
KB-16240,Karen Bern,7,3152.6150000000002,763.9076,0.24230919411345817
KB-16315,Karl Braun,9,1569.464,49.71929999999999,0.03167915925436964
KB-16405,Katrina Bavinger,3,908.821,274.297,0.30181630926222
KB-16585,Ken Black,12,2744.742,579.3551,0.21107816326634707
KB-16600,Ken Brennan,7,983.922,293.55240000000003,0.29834925939251283
KC-16255,Karen Carlisle,6,2120.954,846.1217,0.39893448891395095
KC-16540,Kelly Collister,4,3908.262,709.4219,0.18151851129734906
KC-16675,Kimberly Carter,4,1146.05,156.7797,0.13680005235373674
KD-16270,Karen Daniels,5,8282.358,1107.6952000000003,0.13374152626582916
KD-16345,Katherine Ducich,6,1888.964,328.5942,0.1739547180359181
KD-16495,Keith Dawkins,12,8181.256,3038.6254,0.3714130690935475
KD-16615,Ken Dana,5,2243.5099999999998,539.7219,0.2405703116990787
KE-16420,Katrina Edelman,8,1686.7312,397.87989999999996,0.23588814862735685
KF-16285,Karen Ferguson,7,10604.266,1660.1386,0.15655384351920257
KH-16330,Katharine Harms,8,3312.864,454.7871,0.13727913370425107
KH-16360,Katherine Hughes,6,3100.612,528.2051,0.1703551105394677
KH-16510,Keith Herrera,7,5952.859,656.1162,0.11021866971819759
KH-16630,Ken Heidel,9,3918.9660000000003,727.3786,0.18560472328670366
KH-16690,Kristen Hastings,7,5990.799,1227.5091,0.2048990627126699
KL-16555,Kelly Lampkin,8,5016.488,-182.78130000000002,-0.036436108289305186
KL-16645,Ken Lonsdale,12,14175.229000000001,806.855,0.05692006809907621
KM-16225,Kalyca Meade,6,2260.958,635.1057000000001,0.2809011489819802
KM-16375,Katherine Murray,8,5620.186,973.7901999999999,0.17326654313576098
KM-16660,Khloe Miller,5,453.538,91.1391,0.20095140870224765
KM-16720,Kunst Miller,8,4909.472,745.7685,0.15190401330326359
KN-16390,Katherine Nockton,9,2617.272,-151.1518,-0.05775165897927308
KN-16450,Kean Nguyen,5,2171.962,114.3083,0.05262905152115921
KN-16705,Kristina Nunn,8,2280.58,329.76250000000005,0.14459589227301828
KS-16300,Karen Seio,3,88.472,0.11099999999999888,0.0012546342345600742
KT-16465,Kean Takahito,7,3057.1,254.0032,0.08308632364005103
KT-16480,Kean Thornton,10,4642.088400000001,194.0671,0.041805989735137314
KW-16435,Katrina Willman,5,4416.5199999999995,1756.135,0.3976286759711266
KW-16570,Kelly Williams,4,449.096,107.92699999999999,0.24032055507063077
LA-16780,Laura Armstrong,11,8673.222,2059.1199,0.23741118352556873
LB-16735,Larry Blacks,3,50.188,18.6507,0.3716167211285566
LB-16795,Laurel Beltran,8,4985.676,-52.19099999999998,-0.010468189268616729
LC-16870,Lena Cacioppo,8,2580.7039999999997,-188.25110000000004,-0.07294563808945158
LC-16885,Lena Creighton,12,7663.126,1288.3469,0.168122891363133
LC-16930,Linda Cazamias,8,4492.946,288.26599999999996,0.06415968498174694
LC-16960,Lindsay Castell,4,3246.626,299.48019999999997,0.09224351680791072
LC-17050,Liz Carlisle,5,2095.064,86.77799999999999,0.04142021437053951
LC-17140,Logan Currie,9,2633.582,231.12520000000004,0.08776077600773396
LD-16855,Lela Donovan,1,5.304,0.4641,0.0875
LD-17005,Lisa DeCherney,4,1961.934,557.1714,0.2839908987764114
LE-16810,Laurel Elliston,6,1469.45,161.76489999999998,0.11008533805165197
LF-17185,Luke Foster,7,3930.5089999999996,-3583.977,-0.9118353373570701
LH-16750,Larry Hughes,3,287.426,12.627699999999999,0.04393374294601045
LH-16900,Lena Hernandez,9,2295.332,526.0727,0.22919242183701533
LH-17020,Lisa Hazard,4,318.239,-242.73989999999998,-0.762759749747831
LH-17155,Logan Haushalter,9,1739.689,316.5202,0.1819406802020361
LL-16840,Lauren Leatherbury,6,2741.2039999999997,560.0078,0.2042926392928071
LM-17065,Liz MacKendrick,5,1346.774,-44.87799999999999,-0.033322591615222746
LO-17170,Lori Olson,5,644.35,150.1712,0.2330584309769535
LP-17080,Liz Pelletier,4,756.606,110.7813,0.14641874370544247
LP-17095,Liz Preis,7,3653.399,338.44539999999995,0.09263849910726968
LR-16915,Lena Radford,6,5142.892,535.4764,0.10411970541088555
LR-17035,Lisa Ryan,5,1879.306,-382.8079,-0.2036964177201584
LS-16945,Linda Southworth,6,2845.27,-318.77369999999996,-0.11203636210271783
LS-16975,Lindsay Shagiari,9,2988.674,262.63669999999996,0.08787733289077362
LS-17200,Luke Schmidt,6,1010.2560000000001,244.197,0.24171794079916376
LS-17230,Lycoris Saunders,3,368.88000000000005,39.1952,0.10625460854478419
LS-17245,Lynn Smith,6,1008.1360000000001,348.3584,0.34554702936905335
LT-16765,Larry Tron,3,329.876,59.036,0.17896421685724334
LT-17110,Liz Thompson,8,2936.252,320.973,0.1093138463592362
LW-16825,Laurel Workman,5,2238.061,32.5767,0.014555769480813973
LW-16990,Lindsay Williams,6,3230.308,662.8339000000001,0.20519216743418897
LW-17125,Liz Willingham,3,1259.04,192.6312,0.15299847502859323
LW-17215,Luke Weiss,7,5420.514,837.2411,0.15445787982468082
MA-17560,Matt Abelman,11,4299.161,1240.2266,0.28848107805220596
MA-17995,Michelle Arnett,6,2453.284,280.7822,0.11445156777609114
MB-17305,Maria Bertelson,10,1548.702,212.425,0.13716325025731227
MB-18085,Mick Brown,7,1428.231,117.8057,0.08248364585280672
MC-17275,Marc Crier,8,2725.982,461.0014,0.16911388263018612
MC-17425,Mark Cousins,5,4432.138,1802.3903,0.40666384936570116
MC-17575,Matt Collins,8,1303.893,210.7493,0.1616308240016627
MC-17590,Matt Collister,6,2426.067,288.98409999999996,0.11911628986338793
MC-17605,Matt Connell,8,2258.192,195.4486,0.08655092215365212
MC-17635,Matthew Clasen,4,795.154,-247.94350000000003,-0.3118182138302769
MC-17845,Michael Chen,7,3805.714,698.4174,0.1835180993632207
MC-18100,Mick Crebagga,10,2218.98,-64.1668,-0.028917250268141216
MC-18130,Mike Caudle,5,1581.9979999999998,121.7565,0.07696375090233996
MD-17350,Maribeth Dona,7,3766.382,-241.94999999999996,-0.06423936817879863
MD-17860,Michael Dominguez,5,1204.91,-4.040300000000002,-0.0033531965043032273
ME-17320,Maria Etezadi,10,10663.728000000001,1859.4695,0.17437330547065713
ME-17725,Max Engle,8,1908.4532,77.81280000000001,0.04077270535111891
ME-18010,Michelle Ellison,4,1256.944,107.3604,0.08541382909660256
MF-17665,Maureen Fritzler,5,937.039,-341.52650000000006,-0.3644741574256782
MF-18250,Monica Federle,5,1758.3,456.86080000000004,0.25983097309901615
MG-17650,Matthew Grinstein,7,3785.276,341.898,0.09032313627856992
MG-17680,Maureen Gastineau,4,2350.188,25.888599999999972,0.011015544288371811
MG-17695,Maureen Gnade,3,1342.282,-398.79319999999996,-0.2971009072609183
MG-17875,Michael Grace,5,1242.8329999999999,-470.7684,-0.37878653045099386
MG-17890,Michael Granlund,9,776.384,171.7372,0.22120136427334927
MG-18145,Mike Gockenbach,4,3061.543,-93.603,-0.03057379889813731
MG-18205,Mitch Gastineau,1,16.739,-1.2453,-0.07439512515681941
MH-17290,Marc Harrigan,6,2394.025,28.761200000000038,0.012013742546548193
MH-17440,Mark Haberlin,4,400.016,61.428599999999996,0.15356535738570457
MH-17455,Mark Hamilton,8,2456.1820000000002,484.77330000000006,0.19736863962035386
MH-17620,Matt Hagelstein,4,1252.8,122.3612,0.09767017879948915
MH-17785,Maya Herman,7,2203.7780000000002,238.5614,0.10825110333254981
MH-18025,Michelle Huthwaite,5,2984.948,476.9032,0.15976934941580223
MH-18115,Mick Hernandez,9,5503.093,170.9746,0.031068818935097046
MJ-17740,Max Jones,7,6320.746,1054.5529000000001,0.16683994262702537
MK-17905,Michael Kennedy,8,2302.368,-405.3559,-0.1760604299573309
MK-18160,Mike Kennedy,4,1031.602,227.83380000000002,0.22085436049949497
ML-17395,Marina Lichtenstein,9,2722.843,684.9162,0.25154450697304254
ML-17410,Maris LaWare,6,2921.5,-76.17550000000003,-0.026074105767585155
ML-17755,Max Ludwig,7,2071.9139999999998,409.51120000000003,0.1976487441081049
ML-18040,Michelle Lonsdale,3,742.082,138.71620000000001,0.18692839874838632
ML-18265,Muhammed Lee,2,162.232,42.6648,0.26298634054933673
MM-17260,Magdelene Morse,4,1314.023,178.402,0.1357677909747394
MM-17920,Michael Moore,11,3794.0800000000004,82.12499999999997,0.021645563614894774
MM-18055,Michelle Moray,8,2749.881,-520.3443,-0.18922429734232135
MM-18280,Muhammed MacIntyre,9,775.414,58.8916,0.07594859004351223
MN-17935,Michael Nguyen,6,2477.946,290.8227,0.11736442198498273
MO-17500,Mary O'Rourke,4,922.487,59.357699999999994,0.06434529700689548
MO-17800,Meg O'Connel,8,1687.0269999999998,169.34369999999998,0.10037995835277089
MO-17950,Michael Oakman,2,154.288,-82.0074,-0.531521570050814
MP-17470,Mark Packer,7,3206.132,600.2873,0.18723099984654404
MP-17965,Michael Paige,9,3983.6420000000003,638.1563,0.1601941891364736
MP-18175,Mike Pelletier,9,5087.92,226.4529,0.04450795216905926
MR-17545,Mathew Reese,4,639.178,162.9363,0.25491537568564626
MS-17365,Maribeth Schnelling,10,7443.6900000000005,844.9354999999998,0.11351030201418917
MS-17530,MaryBeth Skach,4,475.65599999999995,84.0268,0.17665455707486083
MS-17710,Maurice Satty,6,1613.402,247.4348,0.15336215028864472
MS-17770,Maxwell Schwartz,9,3144.678,280.85839999999996,0.0893122920693311
MS-17830,Melanie Seite,4,370.348,19.431199999999997,0.05246740903150549
MS-17980,Michael Stewart,6,855.116,55.226,0.06458305072060398
MT-17815,Meg Tillman,6,2890.139,509.0068,0.17611844966626172
MT-18070,Michelle Tran,4,1319.4498,-23.676300000000005,-0.017944070323857718
MV-17485,Mark Van Huff,9,1560.05,189.0258,0.12116650107368354
MV-18190,Mike Vittorini,7,1734.574,273.8582,0.15788210822945575
MW-18220,Mitch Webber,7,5341.900000000001,1238.422,0.23183174525917744
MW-18235,Mitch Willingham,2,5253.876,1665.516,0.3170071010431156
MY-17380,Maribeth Yedwab,7,2254.285,319.1211,0.1415620030297855
MY-18295,Muhammed Yedwab,11,4152.696,-371.7111,-0.08951079009876957
MZ-17335,Maria Zettner,4,593.606,85.01910000000001,0.14322479894071152
MZ-17515,Mary Zewe,6,2564.906,787.7503,0.307126382019458
NB-18580,Nicole Brennan,2,273.87199999999996,24.788800000000002,0.0905123561371736
NB-18655,Nona Balk,9,1972.599,117.6429,0.059638527648042
NC-18340,Nat Carroll,5,2461.404,580.3075,0.23576280041797285
NC-18415,Nathan Cano,6,2218.9900000000002,-2204.8072,-0.9936084434810432
NC-18535,Nick Crebassa,7,8241.739,1314.758,0.15952434310283303
NC-18625,Noah Childs,5,1821.742,-359.02099999999996,-0.19707565615767764
ND-18370,Natalie DeCherney,9,4326.139,353.64549999999997,0.08174621758570401
ND-18460,Neil Ducich,6,2893.455,443.33680000000004,0.15322056157776778
NF-18385,Natalie Fritzler,7,8322.826,-1695.9714,-0.20377350193311744
NF-18475,Neil Französisch,4,377.16200000000003,85.92779999999999,0.2278272996749407
NF-18595,Nicole Fjeld,7,2031.472,388.2131,0.19109940968913183
NG-18355,Nat Gilpin,5,1869.58,313.63349999999997,0.16775612704457685
NG-18430,Nathan Gelder,5,1395.9379999999999,217.0893,0.15551500138258292
NH-18610,Nicole Hansen,7,2673.29,760.1666,0.2843562052751479
NK-18490,Neil Knudson,7,572.048,121.2177,0.21190127401896344
NL-18310,Nancy Lomonaco,4,1418.0900000000001,343.6381,0.24232460563151842
NM-18445,Nathan Mautz,7,6459.344,2751.6848999999997,0.42600067437188666
NM-18520,Neoma Murray,10,2161.979,788.9525000000001,0.3649214446578807
NP-18325,Naresj Patel,6,5529.62,1208.8890000000001,0.21862062854228684
NP-18670,Nora Paige,5,3908.402,514.6002,0.13166511530799543
NP-18685,Nora Pelletier,6,1228.698,514.5017,0.4187373138069729
NP-18700,Nora Preis,7,7903.1825,631.2282,0.07987012826794776
NR-18550,Nick Radford,5,2367.277,-25.148799999999966,-0.010623513851568686
NS-18505,Neola Schneider,4,2575.863,-12.303999999999997,-0.004776651553285247
NS-18640,Noel Staavos,13,2964.823,-234.7714,-0.07918563772609698
NW-18400,Natalie Webber,7,7234.014,1023.123,0.14143226706500706
NZ-18565,Nick Zandusky,9,2488.31,402.4236,0.1617256692293163
ON-18715,Odella Nelson,9,1567.52,-5.88900000000001,-0.003756889864244163
OT-18730,Olvera Toch,5,3818.624,-925.1203,-0.24226535526933266
PA-19060,Pete Armstrong,6,729.408,225.8588,0.3096467272089146
PB-18805,Patrick Bzostek,3,740.356,229.2257,0.30961550929552806
PB-19105,Peter Bühler,4,688.324,218.15970000000002,0.31694332901366223
PB-19150,Philip Brown,8,1456.95,280.6606,0.19263571158927895
PB-19210,Phillip Breyer,2,132.738,21.897000000000002,0.16496406454820775
PC-18745,Pamela Coakley,4,1832.064,272.685,0.14884032435548103
PC-19000,Pauline Chand,2,1061.488,-184.3364,-0.17365848695416244
PF-19120,Peter Fuller,4,9062.864,-614.2943000000001,-0.06778147614264102
PF-19165,Philip Fox,6,2770.0,196.87389999999996,0.07107361010830324
PF-19225,Phillip Flathmann,5,2206.1279999999997,591.3118000000001,0.2680315013453436
PG-18820,Patrick Gardner,13,3086.907,137.46130000000002,0.04453043126987629
PG-18895,Paul Gonzalez,9,1987.164,334.5163,0.16833854679331953
PH-18790,Patricia Hirasaki,1,729.648,47.8878,0.06563137293599106
PJ-18835,Patrick Jones,8,1220.09,442.1355,0.3623794146333467
PJ-19015,Pauline Johnson,7,1824.2340000000002,682.9979000000001,0.37440257116137515
PK-18910,Paul Knutson,2,1441.152,-798.705,-0.554212879696243
PK-19075,Pete Kriz,12,8646.934,2038.2676000000001,0.23572142449566522
PL-18925,Paul Lucas,5,239.481,-0.7527000000000026,-0.0031430468387888917
PM-18940,Paul MacIntyre,3,1405.402,157.8768,0.1123356875826276
PM-19135,Peter McVee,4,4115.662,526.7537,0.12798759956478445
PN-18775,Parhena Norris,8,1467.152,192.0396,0.13089277729914828
PO-18850,Patrick O'Brill,11,7473.8282,38.47569999999996,0.0051480578587556995
PO-18865,Patrick O'Donnell,7,2493.214,437.8533,0.17561801754682912
PO-19180,Philisse Overcash,9,4893.043,1155.4331,0.23613794115441047
PO-19195,Phillina Ober,5,1056.858,-49.70089999999999,-0.04702703674476608
PP-18955,Paul Prost,10,7252.608,1495.0854,0.2061445207020702
PR-18880,Patrick Ryan,5,1840.178,247.6226,0.13456448234899016
PS-18760,Pamela Stobb,6,2181.479,-134.441,-0.061628372310712144
PS-18970,Paul Stevenson,8,1278.639,198.5099,0.15525093478299973
PS-19045,Penelope Sewall,7,6843.634,1742.7296999999999,0.25464975187159333
PT-19090,Pete Takahito,4,160.572,-20.0508,-0.12487108586802181
PV-18985,Paul Van Hugh,5,2876.046,434.52840000000003,0.15108534425388193
PW-19030,Pauline Webber,10,3454.916,803.8169,0.23265888374710122
PW-19240,Pierre Wener,7,3922.4150000000004,1290.354,0.32896927020725747
QJ-19255,Quincy Jones,9,6108.338,1203.6768,0.19705471439203268
RA-19285,Ralph Arnett,9,2617.906,546.0882,0.20859732931587308
RA-19885,Ruben Ausman,7,3832.314,1292.8656,0.3373589951136572
RA-19915,Russell Applegate,9,4793.543,304.8673,0.06359957551230896
RA-19945,Ryan Akin,5,1686.9225,-445.695,-0.264205972710661
RB-19330,Randy Bradley,2,1008.1959999999999,-164.40619999999998,-0.16306968089538146
RB-19360,Raymond Buch,6,15117.339,6976.0959,0.46146321783218597
RB-19435,Richard Bierner,8,2663.0860000000002,477.23990000000003,0.17920559080705617
RB-19465,Rick Bensley,12,4715.466,640.5466,0.13583951193795055
RB-19570,Rob Beeghly,5,528.546,76.8879,0.14547059290960482
RB-19645,Robert Barroso,5,221.084,72.679,0.3287393027084728
RB-19705,Roger Barcio,4,2067.45,243.07549999999998,0.11757261360613316
RB-19795,Ross Baird,8,5633.316000000001,-461.73319999999995,-0.08196472557193665
RC-19825,Roy Collins,6,966.409,63.991400000000006,0.0662156498956446
RC-19960,Ryan Crowe,6,885.752,10.563300000000002,0.011925798643412606
RD-19480,Rick Duston,8,4272.93,480.594,0.1124741102709382
RD-19585,Rob Dowd,10,2912.8940000000002,734.5158,0.25216015412850584
RD-19660,Robert Dilbeck,5,2786.632,835.772,0.2999219129041797
RD-19720,Roger Demir,10,1419.737,207.3304,0.1460343711546575
RD-19810,Ross DeVincentis,8,1137.616,318.4625,0.27993848539401694
RD-19900,Ruben Dartt,9,3133.924,455.5292,0.14535425875037175
RD-19930,Russell D'Ascenzo,4,970.9420000000001,35.05740000000001,0.036106585151327274
RE-19405,Ricardo Emerson,1,48.36,6.045,0.125
RE-19450,Richard Eichhorn,5,876.696,209.2294,0.23865672935658425
RF-19345,Randy Ferguson,8,3309.15,633.7072000000001,0.1915015034072194
RF-19735,Roland Fjeld,7,2341.2960000000003,711.6168,0.3039414068105869
RF-19840,Roy Französisch,8,945.222,280.0261,0.29625431909117644
RH-19495,Rick Hansen,5,3621.3759999999997,563.7877,0.15568328171391208
RH-19510,Rick Huthwaite,6,6979.18,1289.4535,0.18475716344900117
RH-19555,Ritsa Hightower,2,740.382,0.30570000000000164,0.00041289496503156705
RH-19600,Rob Haberlin,3,2085.7400000000002,172.6261,0.08276491796676479
RK-19300,Ralph Kennedy,3,1460.192,269.688,0.18469351975630602
RL-19615,Rob Lucas,8,6234.91,488.14840000000004,0.0782927740737236
RM-19375,Raymond Messe,6,1453.474,392.1499,0.2698017990001885
RM-19675,Robert Marley,5,5979.0960000000005,1902.5438000000001,0.31819923948369455
RM-19750,Roland Murray,1,98.35,28.6879,0.291691916624301
RO-19780,Rose O'Brian,7,3815.478,-1262.5716000000002,-0.33090784431203646
RP-19270,Rachel Payne,4,954.6452,59.538399999999996,0.062367044845561465
RP-19390,Resi Pölking,12,5153.084,465.25030000000015,0.09028579778633536
RP-19855,Roy Phan,8,2170.716,594.5868,0.2739127550540928
RR-19315,Ralph Ritter,2,615.932,-73.835,-0.11987524596871083
RR-19525,Rick Reed,6,3302.2619999999997,721.6826,0.21854189643341443
RS-19420,Ricardo Sperren,5,3221.29,633.4513999999999,0.19664525702435978
RS-19765,Roland Schwarz,8,4159.7699999999995,1206.3851,0.29001245261156267
RS-19870,Roy Skaria,2,22.328,9.5838,0.4292278753135077
RW-19540,Rick Wilson,7,7397.401,1586.6273,0.2144844250027814
RW-19630,Rob Williams,9,3279.746,698.8325,0.21307518935917596
RW-19690,Robert Waldorf,5,3495.646,707.5503,0.20240902539902494
SA-20830,Sue Ann Reed,10,4767.3415,610.1496000000001,0.12798529327089322
SB-20170,Sarah Bern,3,1348.02,157.6658,0.11696102431714663
SB-20185,Sarah Brown,6,6410.996,885.4623999999999,0.138116199105412
SB-20290,Sean Braxton,7,8057.891,-2082.7451,-0.2584727318848071
SC-20020,Sam Craven,5,3362.9636,-317.0508,-0.09427720240564007
SC-20050,Sample Company A,9,4624.572,1011.7443,0.21877576995233286
SC-20095,Sanjit Chand,9,14142.333999999999,5757.411899999999,0.4071047890680562
SC-20230,Scot Coram,4,4371.9580000000005,440.14099999999996,0.10067365697474677
SC-20260,Scott Cohen,8,3729.7929999999997,671.0033999999999,0.17990365685173412
SC-20305,Sean Christensen,7,3979.065,229.1617,0.057591846325707165
SC-20380,Shahid Collister,9,5992.536,236.66149999999996,0.03949271226739397
SC-20440,Shaun Chance,7,1874.998,379.5611,0.20243280259498944
SC-20575,Sonia Cooley,5,902.7280000000001,100.2253,0.11102491558919186
SC-20680,Steve Carroll,6,1254.64,370.1578,0.29503108461391314
SC-20695,Steve Chapman,10,2576.408,611.8291,0.23747368429223945
SC-20725,Steven Cartwright,11,5226.21,1276.6513,0.24427860725076106
SC-20770,Stewart Carmichael,7,4492.657,-671.1874,-0.14939653750553403
SC-20800,Stuart Calhoun,4,279.25600000000003,51.8252,0.18558312086401008
SC-20845,Sung Chung,2,280.632,31.1757,0.11109103737278714
SD-20485,Shirley Daniels,9,6121.114,1985.1671999999999,0.3243146917374844
SE-20110,Sanjit Engle,11,12209.438000000002,2650.6769,0.21710064787584812
SF-20065,Sandra Flanagan,7,763.5459999999999,228.1623,0.29881932457245536
SF-20200,Sarah Foster,9,3422.7859999999996,286.9046,0.08382195089029815
SF-20965,Sylvia Foulston,9,3336.535,539.9352,0.1618251269655496
SG-20080,Sandra Glassco,3,3406.5809999999997,570.438,0.16745176468723333
SG-20470,Sheri Gordon,8,1884.798,-119.0105,-0.06314231021043104
SG-20605,Speros Goranitis,6,3124.832,463.269,0.1482540501377354
SG-20890,Susan Gilcrest,3,47.946,-3.7073,-0.0773224043715847
SH-19975,Sally Hughsby,13,3406.8395,558.4739999999999,0.16392729977446838
SH-20395,Shahid Hopkins,10,2180.718,-144.5229,-0.06627308070094345
SH-20635,Stefanie Holloman,2,2096.392,260.6258,0.12432111933264392
SJ-20125,Sanjit Jacobs,12,3949.656,144.1189,0.036488975242400856
SJ-20215,Sarah Jordon,6,1341.036,-23.5137,-0.017533981190661546
SJ-20500,Shirley Jackson,5,1318.776,68.09629999999999,0.05163598670282139
SK-19990,Sally Knutson,3,883.409,168.7933,0.19107038755548109
SL-20155,Sara Luxemburg,7,3053.012,527.9715,0.1729346298016516
SM-20005,Sally Matthias,4,244.49399999999997,-26.5927,-0.10876626829288245
SM-20320,Sean Miller,5,25043.05,-1980.7393,-0.07909337321133009
SM-20905,Susan MacKendrick,1,1043.041,-237.2885,-0.2274968098090104
SM-20950,Suzanne McNair,12,5563.392,581.5741999999999,0.10453590183830296
SN-20560,Skye Norling,6,1860.418,-716.8565000000001,-0.3853201269822159
SN-20710,Steve Nguyen,7,3127.9592,481.74989999999997,0.15401412524818098
SO-20335,Sean O'Donnell,6,2602.5755,-81.0858,-0.031155983755322376
SP-20545,Sibella Parks,6,1306.086,-118.77570000000001,-0.09094018311198498
SP-20620,Stefania Perrino,9,5440.319,-270.42819999999995,-0.04970815130509809
SP-20650,Stephanie Phelps,9,1872.4360000000001,268.4782,0.14338444678483003
SP-20860,Sung Pak,10,4282.94,566.7226,0.1323209290814254
SP-20920,Susan Pistek,6,3990.689,14.692400000000003,0.003681670007359632
SR-20425,Sharelle Roach,5,3233.481,-3333.9144,-1.031060457754352
SR-20740,Steven Roelle,8,4345.8859999999995,1990.4243999999999,0.4580019816442493
SS-20140,Saphhira Shifley,8,1324.028,332.3487,0.25101334714975815
SS-20410,Shahid Shariari,6,3056.8070000000002,-1010.9738,-0.33072869827895574
SS-20515,Shirley Schmidt,3,613.4,199.93449999999999,0.32594473426801435
SS-20590,Sonia Sunley,6,418.49,135.5401,0.3238789457334703
SS-20875,Sung Shariari,5,964.636,-75.586,-0.07835701756932148
ST-20530,Shui Tom,7,433.34000000000003,84.4419,0.19486292518576637
SU-20665,Stephanie Ulpright,7,2595.364,763.4719,0.2941675618525956
SV-20365,Seth Vernon,10,11470.949999999999,1199.4242,0.10456188894555377
SV-20785,Stewart Visinsky,9,4105.305,485.0272,0.11814644709710971
SV-20815,Stuart Van,4,1271.0900000000001,199.6502,0.15707007371625928
SV-20935,Susan Vittorini,8,1903.491,106.8912,0.0561553482522376
SW-20245,Scot Wooten,7,1085.078,-19.60620000000001,-0.01806893145008931
SW-20275,Scott Williamson,6,1966.65,332.8725,0.16925863778506597
SW-20350,Sean Wendt,3,1019.044,95.8383,0.09404726390617088
SW-20455,Shaun Weien,7,2921.544,793.6548,0.27165594630784273
SW-20755,Steven Ward,2,758.6959999999999,68.2416,0.0899459071881228
SZ-20035,Sam Zeldin,11,3625.329,366.43030000000005,0.10107504725777992
TA-21385,Tom Ashbrook,4,14595.62,4703.7883,0.32227396301082106
TB-21055,Ted Butterfield,5,1467.881,390.2113,0.26583306139939133
TB-21175,Thomas Boland,4,3589.296,829.1635,0.2310100643691688
TB-21190,Thomas Brumley,4,816.1740000000001,179.0038,0.21932063506066107
TB-21250,Tim Brockman,7,1602.376,260.6155,0.1626431624038303
TB-21280,Toby Braunhardt,6,2198.45,490.9567,0.2233194750847188
TB-21355,Todd Boyes,5,834.328,268.967,0.322375612468957
TB-21400,Tom Boeckenhauer,7,9133.99,2798.3689,0.306368728233773
TB-21520,Tracy Blumstein,9,4737.486,-1603.0451,-0.3383746358300584
TB-21595,Troy Blackwell,5,1387.559,-136.4091,-0.0983086845316127
TB-21625,Trudy Brown,9,2797.668,379.882,0.13578523255797328
TC-20980,Tamara Chand,5,19052.218,8981.323900000001,0.4714056862040945
TC-21145,Theresa Coyne,1,1038.26,265.5332,0.2557482711459558
TC-21295,Toby Carlisle,8,4266.812,606.3727,0.14211376081252233
